GEOID,LandSQMI,NAME,estimate_B01001_001,moe_B01001_001,people_per_sqmi
530350929013,2.508,"Block Group 3, Census Tract 929.01, Kitsap County, Washington",661,257,263.5566188197767
530350929014,7.379,"Block Group 4, Census Tract 929.01, Kitsap County, Washington",1884,369,255.31914893617022
530350929021,3.3652,"Block Group 1, Census Tract 929.02, Kitsap County, Washington",1913,409,568.4654701057887
530350929022,0.9505,"Block Group 2, Census Tract 929.02, Kitsap County, Washington",1336,290,1405.5760126249343
530350929023,6.2774,"Block Group 3, Census Tract 929.02, Kitsap County, Washington",2176,416,346.64032879854716
530359400001,1.4731,"Block Group 1, Census Tract 9400, Kitsap County, Washington",2016,81,1368.5425293598532
530359400002,3.3538,"Block Group 2, Census Tract 9400, Kitsap County, Washington",1508,78,449.63921521855804
530359401001,3.4865,"Block Group 1, Census Tract 9401, Kitsap County, Washington",1287,210,369.13810411587554
530359401002,2.6705,"Block Group 2, Census Tract 9401, Kitsap County, Washington",1547,112,579.2922673656618
530359401003,3.8763,"Block Group 3, Census Tract 9401, Kitsap County, Washington",987,148,254.62425508861543
530359401004,0.846,"Block Group 4, Census Tract 9401, Kitsap County, Washington",2442,177,2886.5248226950357
530379751001,630.5577,"Block Group 1, Census Tract 9751, Kittitas County, Washington",1666,276,2.642105551958211
530379751002,8.2269,"Block Group 2, Census Tract 9751, Kittitas County, Washington",1911,365,232.28676658279545
530379751003,40.9738,"Block Group 3, Census Tract 9751, Kittitas County, Washington",1160,341,28.310774202051068
530379751004,1.8808,"Block Group 4, Census Tract 9751, Kittitas County, Washington",1929,393,1025.6273925988942
530379752001,415.6454,"Block Group 1, Census Tract 9752, Kittitas County, Washington",2604,543,6.264955656913321
530379752002,62.3774,"Block Group 2, Census Tract 9752, Kittitas County, Washington",1549,351,24.832711847560173
530379752003,116.9513,"Block Group 3, Census Tract 9752, Kittitas County, Washington",1809,278,15.467976841642631
530379753001,119.1303,"Block Group 1, Census Tract 9753, Kittitas County, Washington",2935,383,24.636889187721344
530379753002,473.9444,"Block Group 2, Census Tract 9753, Kittitas County, Washington",2446,392,5.160942929170595
530379754011,0.6458,"Block Group 1, Census Tract 9754.01, Kittitas County, Washington",3371,482,5219.882316506658
530379754012,1.4858,"Block Group 2, Census Tract 9754.01, Kittitas County, Washington",1567,397,1054.6506932292368
530379754013,0.3277,"Block Group 3, Census Tract 9754.01, Kittitas County, Washington",2893,392,8828.196521208423
530379754021,4.4116,"Block Group 1, Census Tract 9754.02, Kittitas County, Washington",2041,462,462.6439387070451
530379754022,0.1847,"Block Group 2, Census Tract 9754.02, Kittitas County, Washington",978,364,5295.073091499729
530379754023,0.2015,"Block Group 3, Census Tract 9754.02, Kittitas County, Washington",1197,380,5940.4466501240695
530379754024,0.1957,"Block Group 4, Census Tract 9754.02, Kittitas County, Washington",593,367,3030.1481859989776
530379754025,0.4816,"Block Group 5, Census Tract 9754.02, Kittitas County, Washington",531,159,1102.5747508305649
530379755001,5.7228,"Block Group 1, Census Tract 9755, Kittitas County, Washington",3820,702,667.5054169287761
530379755002,0.2765,"Block Group 2, Census Tract 9755, Kittitas County, Washington",1935,538,6998.191681735985
530379755003,0.2379,"Block Group 3, Census Tract 9755, Kittitas County, Washington",1041,310,4375.78814627995
530379756001,0.3144,"Block Group 1, Census Tract 9756, Kittitas County, Washington",1472,334,4681.933842239186
530379756002,2.8191,"Block Group 2, Census Tract 9756, Kittitas County, Washington",1300,347,461.1400801674293
530379757001,7.9123,"Block Group 1, Census Tract 9757, Kittitas County, Washington",1747,371,220.79547034364217
530379757002,31.3519,"Block Group 2, Census Tract 9757, Kittitas County, Washington",1272,298,40.57170378828715
530379757003,371.0133,"Block Group 3, Census Tract 9757, Kittitas County, Washington",2130,337,5.741034081527535
530399501001,650.6385,"Block Group 1, Census Tract 9501, Klickitat County, Washington",876,328,1.3463697583220176
530399501002,211.941,"Block Group 2, Census Tract 9501, Klickitat County, Washington",539,124,2.543160596581124
530399501003,149.359,"Block Group 3, Census Tract 9501, Klickitat County, Washington",1719,448,11.509182573530888
530399501004,4.0509,"Block Group 4, Census Tract 9501, Klickitat County, Washington",1439,329,355.2297020415216
530399501005,1.1193,"Block Group 5, Census Tract 9501, Klickitat County, Washington",791,305,706.6916823014384
530399501006,0.7317,"Block Group 6, Census Tract 9501, Klickitat County, Washington",594,302,811.8081180811807
530399501007,2.6068,"Block Group 7, Census Tract 9501, Klickitat County, Washington",1020,393,391.28433328218506
530399501008,256.8456,"Block Group 8, Census Tract 9501, Klickitat County, Washington",1918,415,7.467521343562047
530399502001,112.1033,"Block Group 1, Census Tract 9502, Klickitat County, Washington",993,211,8.857901596117152
530399502002,153.6022,"Block Group 2, Census Tract 9502, Klickitat County, Washington",908,224,5.911373665220941
530399502003,44.039,"Block Group 3, Census Tract 9502, Klickitat County, Washington",1620,484,36.78557642089966
530399502004,40.2159,"Block Group 4, Census Tract 9502, Klickitat County, Washington",926,270,23.025718683406314
530399503001,93.1449,"Block Group 1, Census Tract 9503, Klickitat County, Washington",1061,229,11.39085446438828
530399503002,93.5607,"Block Group 2, Census Tract 9503, Klickitat County, Washington",1363,330,14.568082538929273
530399503003,22.8157,"Block Group 3, Census Tract 9503, Klickitat County, Washington",1714,399,75.12370867429007
530399503004,1.3066,"Block Group 4, Census Tract 9503, Klickitat County, Washington",1591,396,1217.6641665391091
530399503005,0.1913,"Block Group 5, Census Tract 9503, Klickitat County, Washington",558,248,2916.884474647151
530399503006,0.4474,"Block Group 6, Census Tract 9503, Klickitat County, Washington",771,249,1723.2901206973625
530399503007,32.5936,"Block Group 7, Census Tract 9503, Klickitat County, Washington",1320,321,40.49874822050955
530419701001,54.2744,"Block Group 1, Census Tract 9701, Lewis County, Washington",1909,295,35.1731202924399
530419701002,119.5612,"Block Group 2, Census Tract 9701, Lewis County, Washington",1413,279,11.818215273851383
530419702001,3.617,"Block Group 1, Census Tract 9702, Lewis County, Washington",2535,329,700.8570638650816
530419702002,9.5539,"Block Group 2, Census Tract 9702, Lewis County, Washington",972,219,101.73855702906665
530419703001,1.5361,"Block Group 1, Census Tract 9703, Lewis County, Washington",1448,411,942.6469630883406
530419703002,2.2943,"Block Group 2, Census Tract 9703, Lewis County, Washington",1592,598,693.893562306586
530419703003,1.6574,"Block Group 3, Census Tract 9703, Lewis County, Washington",1095,413,660.6733437914806
530419703004,0.311,"Block Group 4, Census Tract 9703, Lewis County, Washington",1402,316,4508.038585209003
530419704001,4.1456,"Block Group 1, Census Tract 9704, Lewis County, Washington",3112,632,750.6754148977229
530419704002,0.525,"Block Group 2, Census Tract 9704, Lewis County, Washington",1084,373,2064.7619047619046
530419704003,3.2277,"Block Group 3, Census Tract 9704, Lewis County, Washington",925,325,286.58177649719613
530419704004,5.9249,"Block Group 4, Census Tract 9704, Lewis County, Washington",1378,439,232.57776502557005
530419705001,0.6503,"Block Group 1, Census Tract 9705, Lewis County, Washington",891,158,1370.1368599108105
530419705002,0.2565,"Block Group 2, Census Tract 9705, Lewis County, Washington",1158,181,4514.619883040936
530419706001,0.2224,"Block Group 1, Census Tract 9706, Lewis County, Washington",1111,187,4995.503597122302
530419706002,0.2288,"Block Group 2, Census Tract 9706, Lewis County, Washington",903,171,3946.6783216783215
530419707001,3.5161,"Block Group 1, Census Tract 9707, Lewis County, Washington",1178,326,335.03028924092035
530419707002,0.21560000000000001,"Block Group 2, Census Tract 9707, Lewis County, Washington",720,216,3339.5176252319106
530419707003,0.1842,"Block Group 3, Census Tract 9707, Lewis County, Washington",749,185,4066.232356134636
530419707004,1.0417,"Block Group 4, Census Tract 9707, Lewis County, Washington",1711,408,1642.5074397619276
530419708001,9.3065,"Block Group 1, Census Tract 9708, Lewis County, Washington",1022,344,109.81572019556225
530419708002,2.0124,"Block Group 2, Census Tract 9708, Lewis County, Washington",855,235,424.86583184257603
530419708003,3.012,"Block Group 3, Census Tract 9708, Lewis County, Washington",2015,298,668.9907038512616
530419708004,0.2565,"Block Group 4, Census Tract 9708, Lewis County, Washington",1030,198,4015.5945419103314
530419709001,0.6036,"Block Group 1, Census Tract 9709, Lewis County, Washington",915,288,1515.9045725646122
530419709002,0.1174,"Block Group 2, Census Tract 9709, Lewis County, Washington",898,205,7649.0630323679725
530419710001,2.2673,"Block Group 1, Census Tract 9710, Lewis County, Washington",956,288,421.64689277995853
530419710002,0.5708,"Block Group 2, Census Tract 9710, Lewis County, Washington",1105,261,1935.8794674141557
530419710003,0.8923,"Block Group 3, Census Tract 9710, Lewis County, Washington",801,179,897.680152415107
530419711001,105.3936,"Block Group 1, Census Tract 9711, Lewis County, Washington",1515,355,14.374686888008378
530419711002,9.5986,"Block Group 2, Census Tract 9711, Lewis County, Washington",1388,290,144.60442147813222
530419711003,20.9747,"Block Group 3, Census Tract 9711, Lewis County, Washington",1285,267,61.26428506724769
530419712001,18.9752,"Block Group 1, Census Tract 9712, Lewis County, Washington",2102,449,110.77617100215016
530419712002,36.1117,"Block Group 2, Census Tract 9712, Lewis County, Washington",1451,250,40.18088320405852
530419713001,5.4866,"Block Group 1, Census Tract 9713, Lewis County, Washington",1684,320,306.9296103233332
530419713002,14.0268,"Block Group 2, Census Tract 9713, Lewis County, Washington",2086,406,148.71531639433084
530419713003,21.684,"Block Group 3, Census Tract 9713, Lewis County, Washington",1917,377,88.40619811842834
530419714001,12.0019,"Block Group 1, Census Tract 9714, Lewis County, Washington",1202,230,100.15080945516961
530419714002,9.1558,"Block Group 2, Census Tract 9714, Lewis County, Washington",1680,247,183.4902466196291
530419715001,4.5806,"Block Group 1, Census Tract 9715, Lewis County, Washington",1273,260,277.9111906737109
530419715002,4.0916,"Block Group 2, Census Tract 9715, Lewis County, Washington",1518,309,371.0040082119464
530419715003,54.4185,"Block Group 3, Census Tract 9715, Lewis County, Washington",2576,482,47.336843169142846
530419715004,188.527,"Block Group 4, Census Tract 9715, Lewis County, Washington",1209,235,6.412874548473163
530419715005,21.3629,"Block Group 5, Census Tract 9715, Lewis County, Washington",908,222,42.50359267702419
530419716001,7.4305,"Block Group 1, Census Tract 9716, Lewis County, Washington",1015,185,136.59915214319358
530419716002,46.1429,"Block Group 2, Census Tract 9716, Lewis County, Washington",1113,196,24.12072063090963
530419716003,16.9089,"Block Group 3, Census Tract 9716, Lewis County, Washington",1866,329,110.35608466547204
530419717001,92.8481,"Block Group 1, Census Tract 9717, Lewis County, Washington",1405,308,15.132242878421852
530419717002,33.1284,"Block Group 2, Census Tract 9717, Lewis County, Washington",1109,298,33.47580927542531
530419717003,125.967,"Block Group 3, Census Tract 9717, Lewis County, Washington",950,253,7.54165773575619
530419717004,5.8455,"Block Group 4, Census Tract 9717, Lewis County, Washington",707,213,120.9477375759131
530419718001,161.9257,"Block Group 1, Census Tract 9718, Lewis County, Washington",949,306,5.86071266018921
530419718002,177.0468,"Block Group 2, Census Tract 9718, Lewis County, Washington",946,382,5.3432199847723885
530419718003,66.8621,"Block Group 3, Census Tract 9718, Lewis County, Washington",1111,410,16.61628934777699
530419718004,26.2614,"Block Group 4, Census Tract 9718, Lewis County, Washington",1167,354,44.43784413626083
530419719001,139.0892,"Block Group 1, Census Tract 9719, Lewis County, Washington",928,200,6.671977407304089
530419719002,26.6286,"Block Group 2, Census Tract 9719, Lewis County, Washington",623,178,23.39589764388665
530419719003,42.6438,"Block Group 3, Census Tract 9719, Lewis County, Washington",1199,256,28.116631257064334
530419720001,85.1641,"Block Group 1, Census Tract 9720, Lewis County, Washington",506,196,5.941470643146584
530419720002,105.2787,"Block Group 2, Census Tract 9720, Lewis County, Washington",961,219,9.128152228323488
530419720003,475.5323,"Block Group 3, Census Tract 9720, Lewis County, Washington",490,174,1.030424221446156
530419720004,9.7257,"Block Group 4, Census Tract 9720, Lewis County, Washington",423,220,43.4930133563651
530439601001,0.9061,"Block Group 1, Census Tract 9601, Lincoln County, Washington",1045,141,1153.294338373248
530439601002,1.0022,"Block Group 2, Census Tract 9601, Lincoln County, Washington",774,121,772.3009379365396
530439602001,166.4883,"Block Group 1, Census Tract 9602, Lincoln County, Washington",762,137,4.57689819644984
530439602002,260.6365,"Block Group 2, Census Tract 9602, Lincoln County, Washington",1512,225,5.801182873465535
530439602003,117.257,"Block Group 3, Census Tract 9602, Lincoln County, Washington",678,124,5.782170787245111
530439603001,380.8312,"Block Group 1, Census Tract 9603, Lincoln County, Washington",857,124,2.2503408334191106
530439603002,346.9738,"Block Group 2, Census Tract 9603, Lincoln County, Washington",972,176,2.8013642528628964
530439603003,9.8387,"Block Group 3, Census Tract 9603, Lincoln County, Washington",855,150,86.90172482136869
530439604001,643.2444,"Block Group 1, Census Tract 9604, Lincoln County, Washington",943,150,1.466005767014839
530439604002,8.8168,"Block Group 2, Census Tract 9604, Lincoln County, Washington",1049,158,118.97740676889573
530439604003,374.4991,"Block Group 3, Census Tract 9604, Lincoln County, Washington",1127,150,3.009353026482574
530459400001,8.2069,"Block Group 1, Census Tract 9400, Mason County, Washington",709,140,86.39072000389916
530459601001,165.3667,"Block Group 1, Census Tract 9601, Mason County, Washington",293,99,1.7718198403910823
